"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.33643197,-8.4300817e-07,-8.4300817e-07,0.33175317,0.074222441,1,1,0,0,0.5,0
0.33641071,-8.3719158e-07,-8.3719158e-07,0.33176377,0.083383134,1,1,0.001,0.001,0.5,0
0.33638946,-8.31375e-07,-8.31375e-07,0.33177436,0.092543827,1,1,0.0020000001,0.0020000001,0.5,0
0.3363682,-8.2555842e-07,-8.2555842e-07,0.33178495,0.10170452,1,1,0.003,0.003,0.5,0
0.33634695,-8.1974183e-07,-8.1974183e-07,0.33179554,0.11086521,1,1,0.0040000002,0.0040000002,0.5,0
0.33632569,-8.1392525e-07,-8.1392525e-07,0.33180614,0.1200259,1,1,0.0049999999,0.0049999999,0.5,0
0.33630443,-8.0810867e-07,-8.0810866e-07,0.33181673,0.1291866,1,1,0.0060000001,0.0060000001,0.5,0
0.33628318,-8.0229208e-07,-8.0229208e-07,0.33182732,0.13834729,1,1,0.0070000002,0.0070000002,0.5,0
0.33626192,-7.964755e-07,-7.964755e-07,0.33183792,0.14750798,1,1,0.0080000004,0.0080000004,0.5,0
0.33624066,-7.9065892e-07,-7.9065892e-07,0.33184851,0.15666867,1,1,0.0089999996,0.0089999996,0.5,0
0.33621941,-7.8484233e-07,-7.8484233e-07,0.3318591,0.16582936,1,1,0.0099999998,0.0099999998,0.5,0
0.33619815,-7.7902575e-07,-7.7902575e-07,0.33186969,0.17499006,1,1,0.011,0.011,0.5,0
0.33617689,-7.7320916e-07,-7.7320916e-07,0.33188029,0.18415075,1,1,0.012,0.012,0.5,0
0.33615564,-7.6739258e-07,-7.6739258e-07,0.33189088,0.19331145,1,1,0.013,0.013,0.5,0
0.33613438,-7.6157599e-07,-7.6157599e-07,0.33190147,0.20247214,1,1,0.014,0.014,0.5,0
0.33611312,-7.5575941e-07,-7.5575941e-07,0.33191207,0.21163283,1,1,0.015,0.015,0.5,0
0.33609187,-7.4994282e-07,-7.4994282e-07,0.33192266,0.22079353,1,1,0.016000001,0.016000001,0.5,0
0.33607061,-7.4412624e-07,-7.4412624e-07,0.33193325,0.22995422,1,1,0.017000001,0.017000001,0.5,0
0.33604936,-7.3830967e-07,-7.3830967e-07,0.33194384,0.2391149,1,1,0.017999999,0.017999999,0.5,0
