"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.33337095,-3.4617238e-09,-3.4617238e-09,0.33331395,0.0087814974,1,1,0,0,0.5,0
0.33337075,-3.4387205e-09,-3.4387205e-09,0.33331405,0.018008486,1,1,0.001,0.001,0.5,0
0.33337055,-3.4157173e-09,-3.4157173e-09,0.33331415,0.027235474,1,1,0.0020000001,0.0020000001,0.5,0
0.33337035,-3.3927141e-09,-3.392714e-09,0.33331425,0.036462461,1,1,0.003,0.003,0.5,0
0.33337014,-3.3697108e-09,-3.3697108e-09,0.33331436,0.04568945,1,1,0.0040000002,0.0040000002,0.5,0
0.33336994,-3.3467076e-09,-3.3467076e-09,0.33331446,0.054916435,1,1,0.0049999999,0.0049999999,0.5,0
0.33336974,-3.3237043e-09,-3.3237043e-09,0.33331456,0.064143425,1,1,0.0060000001,0.0060000001,0.5,0
0.33336954,-3.3007011e-09,-3.3007011e-09,0.33331466,0.073370414,1,1,0.0070000002,0.0070000002,0.5,0
0.33336934,-3.2776979e-09,-3.2776978e-09,0.33331476,0.082597403,1,1,0.0080000004,0.0080000004,0.5,0
0.33336913,-3.2546946e-09,-3.2546946e-09,0.33331486,0.091824384,1,1,0.0089999996,0.0089999996,0.5,0
0.33336893,-3.2316914e-09,-3.2316914e-09,0.33331496,0.10105137,1,1,0.0099999998,0.0099999998,0.5,0
0.33336873,-3.2086882e-09,-3.2086881e-09,0.33331506,0.11027836,1,1,0.011,0.011,0.5,0
0.33336853,-3.1856849e-09,-3.1856849e-09,0.33331516,0.11950535,1,1,0.012,0.012,0.5,0
0.33336833,-3.1626817e-09,-3.1626817e-09,0.33331526,0.12873234,1,1,0.013,0.013,0.5,0
0.33336812,-3.1396784e-09,-3.1396784e-09,0.33331536,0.13795933,1,1,0.014,0.014,0.5,0
0.33336792,-3.1166752e-09,-3.1166752e-09,0.33331546,0.14718631,1,1,0.015,0.015,0.5,0
0.33336772,-3.0936719e-09,-3.0936719e-09,0.33331556,0.15641331,1,1,0.016000001,0.016000001,0.5,0
0.33336752,-3.0706687e-09,-3.0706687e-09,0.33331566,0.1656403,1,1,0.017000001,0.017000001,0.5,0
0.33336732,-3.0476655e-09,-3.0476655e-09,0.33331576,0.17486727,1,1,0.017999999,0.017999999,0.5,0
0.33336711,-3.0246623e-09,-3.0246622e-09,0.33331586,0.18409426,1,1,0.018999999,0.018999999,0.5,0
0.33336691,-3.001659e-09,-3.001659e-09,0.33331596,0.19332125,1,1,0.02,0.02,0.5,0
0.33336671,-2.9786558e-09,-2.9786558e-09,0.33331606,0.20254824,1,1,0.021,0.021,0.5,0
0.33336651,-2.9556525e-09,-2.9556525e-09,0.33331616,0.21177523,1,1,0.022,0.022,0.5,0
0.33336631,-2.9326493e-09,-2.9326493e-09,0.33331626,0.22100222,1,1,0.023,0.023,0.5,0
0.3333661,-2.909646e-09,-2.909646e-09,0.33331636,0.23022921,1,1,0.024,0.024,0.5,0
0.3333659,-2.8866428e-09,-2.8866428e-09,0.33331647,0.2394562,1,1,0.025,0.025,0.5,0
