"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.33333297,-6.6559596e-12,-6.6559338e-12,0.33333348,0.49152259,1,1,0.052999999,0.052999999,0.5,0
0.33333298,-6.5846017e-12,-6.5845761e-12,0.33333347,0.50075823,1,1,0.054000001,0.054000001,0.5,0
0.333333,-6.513244e-12,-6.5132187e-12,0.33333347,0.50999384,1,1,0.055,0.055,0.5,0
0.33333301,-6.441886e-12,-6.4418609e-12,0.33333346,0.51922948,1,1,0.056000002,0.056000002,0.5,0
0.33333302,-6.3705283e-12,-6.3705035e-12,0.33333346,0.52846508,1,1,0.057,0.057,0.5,0
0.33333303,-6.2991706e-12,-6.299146e-12,0.33333345,0.53770069,1,1,0.057999998,0.057999998,0.5,0
0.33333304,-6.2278126e-12,-6.2277883e-12,0.33333345,0.54693632,1,1,0.059,0.059,0.5,0
0.33333305,-6.1564549e-12,-6.1564309e-12,0.33333344,0.55617193,1,1,0.059999999,0.059999999,0.5,0
0.33333306,-6.0850969e-12,-6.0850731e-12,0.33333344,0.56540757,1,1,0.061000001,0.061000001,0.5,0
0.33333307,-6.0137392e-12,-6.0137157e-12,0.33333343,0.57464317,1,1,0.061999999,0.061999999,0.5,0
0.33333309,-5.9423812e-12,-5.942358e-12,0.33333342,0.58387881,1,1,0.063000001,0.063000001,0.5,0
0.3333331,-5.8710233e-12,-5.8710002e-12,0.33333342,0.59311445,1,1,0.064000003,0.064000003,0.5,0
0.33333311,-5.7996658e-12,-5.7996431e-12,0.33333341,0.60235002,1,1,0.064999998,0.064999998,0.5,0
0.33333312,-5.7283078e-12,-5.7282853e-12,0.33333341,0.61158566,1,1,0.066,0.066,0.5,0
0.33333313,-5.6569499e-12,-5.6569276e-12,0.3333334,0.6208213,1,1,0.067000002,0.067000002,0.5,0
0.33333314,-5.5855919e-12,-5.5855699e-12,0.3333334,0.63005694,1,1,0.068000004,0.068000004,0.5,0
0.33333315,-5.5142345e-12,-5.5142127e-12,0.33333339,0.63929251,1,1,0.068999998,0.068999998,0.5,0
0.33333316,-5.4428765e-12,-5.442855e-12,0.33333338,0.64852815,1,1,0.07,0.07,0.5,0
0.33333318,-5.3715185e-12,-5.3714973e-12,0.33333338,0.65776379,1,1,0.071000002,0.071000002,0.5,0
0.33333319,-5.3001611e-12,-5.3001401e-12,0.33333337,0.66699936,1,1,0.071999997,0.071999997,0.5,0
0.3333332,-5.2288031e-12,-5.2287824e-12,0.33333337,0.676235,1,1,0.072999999,0.072999999,0.5,0
0.33333321,-5.1574451e-12,-5.1574247e-12,0.33333336,0.68547064,1,1,0.074000001,0.074000001,0.5,0
0.33333322,-5.0860871e-12,-5.0860669e-12,0.33333336,0.69470628,1,1,0.075000003,0.075000003,0.5,0
0.33333323,-5.0147297e-12,-5.0147097e-12,0.33333335,0.70394185,1,1,0.075999998,0.075999998,0.5,0
0.33333324,-4.9433717e-12,-4.943352e-12,0.33333334,0.71317749,1,1,0.077,0.077,0.5,0
0.33333325,-4.8720138e-12,-4.8719943e-12,0.33333334,0.72241313,1,1,0.078000002,0.078000002,0.5,0
0.33333327,-4.8006558e-12,-4.8006366e-12,0.33333333,0.73164877,1,1,0.079000004,0.079000004,0.5,0
0.33333328,-4.7292983e-12,-4.7292794e-12,0.33333333,0.74088434,1,1,0.079999998,0.079999998,0.5,0
0.33333329,-4.6579404e-12,-4.6579217e-12,0.33333332,0.75011998,1,1,0.081,0.081,0.5,0
0.3333333,-4.5865824e-12,-4.586564e-12,0.33333332,0.75935561,1,1,0.082000002,0.082000002,0.5,0
0.33333331,-4.5152249e-12,-4.5152068e-12,0.33333331,0.76859119,1,1,0.082999997,0.082999997,0.5,0
0.33333332,-4.443867e-12,-4.4438491e-12,0.33333331,0.77782682,1,1,0.083999999,0.083999999,0.5,0
0.33333333,-4.372509e-12,-4.3724913e-12,0.3333333,0.78706246,1,1,0.085000001,0.085000001,0.5,0
0.33333334,-4.301151e-12,-4.3011336e-12,0.33333329,0.7962981,1,1,0.086000003,0.086000003,0.5,0
0.33333336,-4.2297936e-12,-4.2297764e-12,0.33333329,0.80553367,1,1,0.086999997,0.086999997,0.5,0
0.33333337,-4.1584356e-12,-4.1584187e-12,0.33333328,0.81476931,1,1,0.088,0.088,0.5,0
0.33333338,-4.0870776e-12,-4.087061e-12,0.33333328,0.82400495,1,1,0.089000002,0.089000002,0.5,0
0.33333339,-4.0157197e-12,-4.0157033e-12,0.33333327,0.83324059,1,1,0.090000004,0.090000004,0.5,0
0.3333334,-3.9443622e-12,-3.9443461e-12,0.33333327,0.84247616,1,1,0.090999998,0.090999998,0.5,0
0.33333341,-3.8730042e-12,-3.8729884e-12,0.33333326,0.8517118,1,1,0.092,0.092,0.5,0
0.33333342,-3.8016463e-12,-3.8016307e-12,0.33333325,0.86094744,1,1,0.093000002,0.093000002,0.5,0
0.33333343,-3.7302888e-12,-3.7302735e-12,0.33333325,0.87018301,1,1,0.093999997,0.093999997,0.5,0
0.33333345,-3.6589309e-12,-3.6589157e-12,0.33333324,0.87941865,1,1,0.094999999,0.094999999,0.5,0
0.33333346,-3.5875729e-12,-3.587558e-12,0.33333324,0.88865429,1,1,0.096000001,0.096000001,0.5,0
0.33333347,-3.5162149e-12,-3.5162003e-12,0.33333323,0.89788993,1,1,0.097000003,0.097000003,0.5,0
0.33333348,-3.4448575e-12,-3.4448431e-12,0.33333323,0.9071255,1,1,0.097999997,0.097999997,0.5,0
0.33333349,-3.3734995e-12,-3.3734854e-12,0.33333322,0.91636114,1,1,0.098999999,0.098999999,0.5,0
0.3333335,-3.3021415e-12,-3.3021277e-12,0.33333322,0.92559678,1,1,0.1,0.1,0.5,0
0.33333351,-3.2307836e-12,-3.23077e-12,0.33333321,0.93483242,1,1,0.101,0.101,0.5,0
0.33333352,-3.1594261e-12,-3.1594128e-12,0.3333332,0.94406799,1,1,0.102,0.102,0.5,0
0.33333354,-3.0880681e-12,-3.0880551e-12,0.3333332,0.95330363,1,1,0.103,0.103,0.5,0
0.33333355,-3.0167102e-12,-3.0166973e-12,0.33333319,0.96253927,1,1,0.104,0.104,0.5,0
0.33333356,-2.9453527e-12,-2.9453402e-12,0.33333319,0.97177484,1,1,0.105,0.105,0.5,0
0.33333357,-2.8739947e-12,-2.8739824e-12,0.33333318,0.98101048,1,1,0.106,0.106,0.5,0
0.33333358,-2.8026368e-12,-2.8026247e-12,0.33333318,0.99024611,1,1,0.107,0.107,0.5,0
0.33333359,-2.7312788e-12,-2.731267e-12,0.33333317,0.99948175,1,1,0.108,0.108,0.5,0
