"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.37015024,1.8896695e-06,1.8896695e-06,0.31139229,0.63273491,1,1,0,0,0.5,0
0.36979654,1.8824367e-06,1.8824367e-06,0.31157398,0.6420839,1,1,0.001,0.001,0.5,0
0.36944284,1.875204e-06,1.875204e-06,0.31175568,0.65143288,1,1,0.0020000001,0.0020000001,0.5,0
0.36908915,1.8679712e-06,1.8679712e-06,0.31193738,0.66078187,1,1,0.003,0.003,0.5,0
0.36873545,1.8607384e-06,1.8607384e-06,0.31211908,0.67013085,1,1,0.0040000002,0.0040000002,0.5,0
0.36838175,1.8535057e-06,1.8535057e-06,0.31230078,0.67947983,1,1,0.0049999999,0.0049999999,0.5,0
0.36802806,1.8462729e-06,1.8462729e-06,0.31248247,0.68882882,1,1,0.0060000001,0.0060000001,0.5,0
0.36767436,1.8390401e-06,1.8390401e-06,0.31266417,0.69817781,1,1,0.0070000002,0.0070000002,0.5,0
0.36732066,1.8318074e-06,1.8318074e-06,0.31284587,0.70752679,1,1,0.0080000004,0.0080000004,0.5,0
0.36696697,1.8245746e-06,1.8245746e-06,0.31302757,0.71687577,1,1,0.0089999996,0.0089999996,0.5,0
0.36661327,1.8173418e-06,1.8173418e-06,0.31320926,0.72622475,1,1,0.0099999998,0.0099999998,0.5,0
0.36625957,1.8101091e-06,1.8101091e-06,0.31339096,0.73557374,1,1,0.011,0.011,0.5,0
0.36590588,1.8028763e-06,1.8028763e-06,0.31357266,0.74492272,1,1,0.012,0.012,0.5,0
0.36555218,1.7956435e-06,1.7956435e-06,0.31375436,0.75427171,1,1,0.013,0.013,0.5,0
0.36519848,1.7884108e-06,1.7884108e-06,0.31393605,0.7636207,1,1,0.014,0.014,0.5,0
0.36484478,1.781178e-06,1.781178e-06,0.31411775,0.77296967,1,1,0.015,0.015,0.5,0
0.36449109,1.7739452e-06,1.7739452e-06,0.31429945,0.78231867,1,1,0.016000001,0.016000001,0.5,0
0.36413739,1.7667125e-06,1.7667125e-06,0.31448115,0.79166765,1,1,0.017000001,0.017000001,0.5,0
0.36378369,1.7594797e-06,1.7594797e-06,0.31466284,0.80101662,1,1,0.017999999,0.017999999,0.5,0
0.36343,1.7522469e-06,1.7522469e-06,0.31484454,0.81036561,1,1,0.018999999,0.018999999,0.5,0
0.3630763,1.7450142e-06,1.7450142e-06,0.31502624,0.81971459,1,1,0.02,0.02,0.5,0
0.3627226,1.7377814e-06,1.7377814e-06,0.31520794,0.82906358,1,1,0.021,0.021,0.5,0
0.36236891,1.7305486e-06,1.7305486e-06,0.31538964,0.83841256,1,1,0.022,0.022,0.5,0
0.36201521,1.7233159e-06,1.7233159e-06,0.31557133,0.84776155,1,1,0.023,0.023,0.5,0
0.36166151,1.7160831e-06,1.7160831e-06,0.31575303,0.85711054,1,1,0.024,0.024,0.5,0
0.36130782,1.7088503e-06,1.7088503e-06,0.31593473,0.86645952,1,1,0.025,0.025,0.5,0
0.36095412,1.7016176e-06,1.7016176e-06,0.31611643,0.87580851,1,1,0.026000001,0.026000001,0.5,0
0.36060042,1.6943848e-06,1.6943848e-06,0.31629812,0.88515749,1,1,0.027000001,0.027000001,0.5,0
0.36024673,1.687152e-06,1.687152e-06,0.31647982,0.89450648,1,1,0.028000001,0.028000001,0.5,0
0.35989303,1.6799193e-06,1.6799193e-06,0.31666152,0.90385545,1,1,0.028999999,0.028999999,0.5,0
0.35953933,1.6726865e-06,1.6726865e-06,0.31684322,0.91320443,1,1,0.029999999,0.029999999,0.5,0
0.35918564,1.6654537e-06,1.6654537e-06,0.31702491,0.92255342,1,1,0.030999999,0.030999999,0.5,0
0.35883194,1.6582209e-06,1.6582209e-06,0.31720661,0.93190242,1,1,0.032000002,0.032000002,0.5,0
0.35847824,1.6509882e-06,1.6509882e-06,0.31738831,0.94125139,1,1,0.033,0.033,0.5,0
0.35812454,1.6437554e-06,1.6437554e-06,0.31757001,0.95060039,1,1,0.034000002,0.034000002,0.5,0
0.35777085,1.6365227e-06,1.6365227e-06,0.31775171,0.95994936,1,1,0.035,0.035,0.5,0
0.35741715,1.6292899e-06,1.6292899e-06,0.3179334,0.96929833,1,1,0.035999998,0.035999998,0.5,0
0.35706345,1.6220571e-06,1.6220571e-06,0.3181151,0.97864733,1,1,0.037,0.037,0.5,0
0.35670976,1.6148244e-06,1.6148244e-06,0.3182968,0.9879963,1,1,0.037999999,0.037999999,0.5,0
0.35635606,1.6075916e-06,1.6075916e-06,0.3184785,0.9973453,1,1,0.039000001,0.039000001,0.5,0
0.35600236,1.6003588e-06,1.6003588e-06,0.31866019,1.0066943,1,1,0.039999999,0.039999999,0.5,0
0.35564867,1.593126e-06,1.593126e-06,0.31884189,1.0160433,1,1,0.041000001,0.041000001,0.5,0
0.35529497,1.5858933e-06,1.5858933e-06,0.31902359,1.0253922,1,1,0.041999999,0.041999999,0.5,0
0.35494127,1.5786605e-06,1.5786605e-06,0.31920529,1.0347412,1,1,0.043000001,0.043000001,0.5,0
0.35458758,1.5714278e-06,1.5714278e-06,0.31938698,1.0440902,1,1,0.044,0.044,0.5,0
0.35423388,1.564195e-06,1.564195e-06,0.31956868,1.0534392,1,1,0.045000002,0.045000002,0.5,0
0.35388018,1.5569622e-06,1.5569622e-06,0.31975038,1.0627882,1,1,0.046,0.046,0.5,0
0.35352649,1.5497295e-06,1.5497295e-06,0.31993208,1.0721372,1,1,0.046999998,0.046999998,0.5,0
0.35317279,1.5424967e-06,1.5424967e-06,0.32011378,1.0814862,1,1,0.048,0.048,0.5,0
0.35281909,1.5352639e-06,1.5352639e-06,0.32029547,1.0908351,1,1,0.048999999,0.048999999,0.5,0
0.3524654,1.5280311e-06,1.5280311e-06,0.32047717,1.1001841,1,1,0.050000001,0.050000001,0.5,0
0.3521117,1.5207984e-06,1.5207984e-06,0.32065887,1.1095331,1,1,0.050999999,0.050999999,0.5,0
0.351758,1.5135656e-06,1.5135656e-06,0.32084057,1.1188821,1,1,0.052000001,0.052000001,0.5,0
0.35140431,1.5063329e-06,1.5063329e-06,0.32102226,1.1282311,1,1,0.052999999,0.052999999,0.5,0
0.35105061,1.4991001e-06,1.4991001e-06,0.32120396,1.1375801,1,1,0.054000001,0.054000001,0.5,0
0.35069691,1.4918673e-06,1.4918673e-06,0.32138566,1.146929,1,1,0.055,0.055,0.5,0
0.35034321,1.4846345e-06,1.4846345e-06,0.32156736,1.156278,1,1,0.056000002,0.056000002,0.5,0
0.34998952,1.4774018e-06,1.4774018e-06,0.32174905,1.165627,1,1,0.057,0.057,0.5,0
0.34963582,1.470169e-06,1.470169e-06,0.32193075,1.174976,1,1,0.057999998,0.057999998,0.5,0
0.34928212,1.4629362e-06,1.4629362e-06,0.32211245,1.184325,1,1,0.059,0.059,0.5,0
0.34892843,1.4557035e-06,1.4557035e-06,0.32229415,1.1936739,1,1,0.059999999,0.059999999,0.5,0
