"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.3333188,-5.6312904e-09,-5.6312904e-09,0.3333404,0.49152368,1,1,0.052999999,0.052999999,0.5,0
0.33331901,-5.5532749e-09,-5.5532749e-09,0.33334029,0.50075932,1,1,0.054000001,0.054000001,0.5,0
0.33331922,-5.4752598e-09,-5.4752598e-09,0.33334019,0.50999493,1,1,0.055,0.055,0.5,0
0.33331943,-5.3972444e-09,-5.3972444e-09,0.33334009,0.51923057,1,1,0.056000002,0.056000002,0.5,0
0.33331964,-5.3192292e-09,-5.3192292e-09,0.33333999,0.52846618,1,1,0.057,0.057,0.5,0
0.33331985,-5.2412141e-09,-5.2412141e-09,0.33333989,0.53770179,1,1,0.057999998,0.057999998,0.5,0
0.33332006,-5.1631987e-09,-5.1631987e-09,0.33333978,0.54693744,1,1,0.059,0.059,0.5,0
0.33332026,-5.0851835e-09,-5.0851835e-09,0.33333968,0.55617305,1,1,0.059999999,0.059999999,0.5,0
0.33332047,-5.0071681e-09,-5.0071681e-09,0.33333958,0.56540869,1,1,0.061000001,0.061000001,0.5,0
0.33332068,-4.9291529e-09,-4.9291529e-09,0.33333948,0.5746443,1,1,0.061999999,0.061999999,0.5,0
0.33332089,-4.8511375e-09,-4.8511375e-09,0.33333938,0.58387994,1,1,0.063000001,0.063000001,0.5,0
0.3333211,-4.7731221e-09,-4.7731221e-09,0.33333927,0.59311559,1,1,0.064000003,0.064000003,0.5,0
0.33332131,-4.6951072e-09,-4.6951072e-09,0.33333917,0.60235116,1,1,0.064999998,0.064999998,0.5,0
0.33332152,-4.6170918e-09,-4.6170918e-09,0.33333907,0.61158681,1,1,0.066,0.066,0.5,0
0.33332172,-4.5390764e-09,-4.5390764e-09,0.33333897,0.62082245,1,1,0.067000002,0.067000002,0.5,0
0.33332193,-4.4610609e-09,-4.4610609e-09,0.33333887,0.63005809,1,1,0.068000004,0.068000004,0.5,0
0.33332214,-4.3830461e-09,-4.3830461e-09,0.33333876,0.63929367,1,1,0.068999998,0.068999998,0.5,0
0.33332235,-4.3050307e-09,-4.3050306e-09,0.33333866,0.64852931,1,1,0.07,0.07,0.5,0
0.33332256,-4.2270152e-09,-4.2270152e-09,0.33333856,0.65776496,1,1,0.071000002,0.071000002,0.5,0
0.33332277,-4.1490004e-09,-4.1490004e-09,0.33333846,0.66700053,1,1,0.071999997,0.071999997,0.5,0
0.33332298,-4.0709849e-09,-4.0709849e-09,0.33333836,0.67623618,1,1,0.072999999,0.072999999,0.5,0
0.33332318,-3.9929695e-09,-3.9929695e-09,0.33333825,0.68547182,1,1,0.074000001,0.074000001,0.5,0
0.33332339,-3.9149541e-09,-3.9149541e-09,0.33333815,0.69470746,1,1,0.075000003,0.075000003,0.5,0
0.3333236,-3.8369392e-09,-3.8369392e-09,0.33333805,0.70394304,1,1,0.075999998,0.075999998,0.5,0
0.33332381,-3.7589238e-09,-3.7589238e-09,0.33333795,0.71317868,1,1,0.077,0.077,0.5,0
0.33332402,-3.6809084e-09,-3.6809084e-09,0.33333785,0.72241433,1,1,0.078000002,0.078000002,0.5,0
0.33332423,-3.6028929e-09,-3.6028929e-09,0.33333774,0.73164997,1,1,0.079000004,0.079000004,0.5,0
0.33332444,-3.5248781e-09,-3.5248781e-09,0.33333764,0.74088555,1,1,0.079999998,0.079999998,0.5,0
0.33332464,-3.4468626e-09,-3.4468626e-09,0.33333754,0.75012119,1,1,0.081,0.081,0.5,0
0.33332485,-3.3688472e-09,-3.3688472e-09,0.33333744,0.75935683,1,1,0.082000002,0.082000002,0.5,0
0.33332506,-3.2908324e-09,-3.2908324e-09,0.33333734,0.76859241,1,1,0.082999997,0.082999997,0.5,0
0.33332527,-3.2128169e-09,-3.2128169e-09,0.33333724,0.77782805,1,1,0.083999999,0.083999999,0.5,0
0.33332548,-3.1348015e-09,-3.1348015e-09,0.33333713,0.7870637,1,1,0.085000001,0.085000001,0.5,0
0.33332569,-3.0567861e-09,-3.0567861e-09,0.33333703,0.79629934,1,1,0.086000003,0.086000003,0.5,0
0.3333259,-2.9787712e-09,-2.9787712e-09,0.33333693,0.80553492,1,1,0.086999997,0.086999997,0.5,0
0.3333261,-2.9007558e-09,-2.9007558e-09,0.33333683,0.81477056,1,1,0.088,0.088,0.5,0
0.33332631,-2.8227404e-09,-2.8227403e-09,0.33333673,0.8240062,1,1,0.089000002,0.089000002,0.5,0
0.33332652,-2.7447249e-09,-2.7447249e-09,0.33333662,0.83324185,1,1,0.090000004,0.090000004,0.5,0
0.33332673,-2.6667101e-09,-2.6667101e-09,0.33333652,0.84247742,1,1,0.090999998,0.090999998,0.5,0
0.33332694,-2.5886946e-09,-2.5886946e-09,0.33333642,0.85171307,1,1,0.092,0.092,0.5,0
0.33332715,-2.5106792e-09,-2.5106792e-09,0.33333632,0.86094871,1,1,0.093000002,0.093000002,0.5,0
0.33332736,-2.4326644e-09,-2.4326644e-09,0.33333622,0.87018428,1,1,0.093999997,0.093999997,0.5,0
0.33332756,-2.3546489e-09,-2.3546489e-09,0.33333611,0.87941993,1,1,0.094999999,0.094999999,0.5,0
0.33332777,-2.2766335e-09,-2.2766335e-09,0.33333601,0.88865557,1,1,0.096000001,0.096000001,0.5,0
0.33332798,-2.1986181e-09,-2.1986181e-09,0.33333591,0.89789122,1,1,0.097000003,0.097000003,0.5,0
0.33332819,-2.1206032e-09,-2.1206032e-09,0.33333581,0.90712679,1,1,0.097999997,0.097999997,0.5,0
0.3333284,-2.0425878e-09,-2.0425878e-09,0.33333571,0.91636243,1,1,0.098999999,0.098999999,0.5,0
0.33332861,-1.9645724e-09,-1.9645723e-09,0.3333356,0.92559808,1,1,0.1,0.1,0.5,0
0.33332882,-1.8865569e-09,-1.8865569e-09,0.3333355,0.93483372,1,1,0.101,0.101,0.5,0
0.33332902,-1.8085421e-09,-1.8085421e-09,0.3333354,0.9440693,1,1,0.102,0.102,0.5,0
0.33332923,-1.7305266e-09,-1.7305266e-09,0.3333353,0.95330494,1,1,0.103,0.103,0.5,0
0.33332944,-1.6525112e-09,-1.6525112e-09,0.3333352,0.96254059,1,1,0.104,0.104,0.5,0
0.33332965,-1.5744964e-09,-1.5744963e-09,0.33333509,0.97177616,1,1,0.105,0.105,0.5,0
0.33332986,-1.4964809e-09,-1.4964809e-09,0.33333499,0.9810118,1,1,0.106,0.106,0.5,0
0.33333007,-1.4184655e-09,-1.4184655e-09,0.33333489,0.99024745,1,1,0.107,0.107,0.5,0
0.33333028,-1.3404501e-09,-1.3404501e-09,0.33333479,0.99948309,1,1,0.108,0.108,0.5,0
0.33333048,-1.2624352e-09,-1.2624352e-09,0.33333469,1.0087187,1,1,0.109,0.109,0.5,0
0.33333069,-1.1844198e-09,-1.1844198e-09,0.33333458,1.0179543,1,1,0.11,0.11,0.5,0
0.3333309,-1.1064043e-09,-1.1064043e-09,0.33333448,1.02719,1,1,0.111,0.111,0.5,0
0.33333111,-1.0283889e-09,-1.0283889e-09,0.33333438,1.0364256,1,1,0.112,0.112,0.5,0
0.33333132,-9.5037406e-10,-9.5037405e-10,0.33333428,1.0456612,1,1,0.113,0.113,0.5,0
0.33333153,-8.7235863e-10,-8.7235862e-10,0.33333418,1.0548968,1,1,0.114,0.114,0.5,0
0.33333174,-7.943432e-10,-7.9434319e-10,0.33333407,1.0641325,1,1,0.115,0.115,0.5,0
0.33333194,-7.1632835e-10,-7.1632834e-10,0.33333397,1.073368,1,1,0.116,0.116,0.5,0
0.33333215,-6.3831292e-10,-6.3831291e-10,0.33333387,1.0826037,1,1,0.117,0.117,0.5,0
0.33333236,-5.6029748e-10,-5.6029748e-10,0.33333377,1.0918393,1,1,0.118,0.118,0.5,0
0.33333257,-4.8228205e-10,-4.8228204e-10,0.33333367,1.101075,1,1,0.119,0.119,0.5,0
0.33333278,-4.042672e-10,-4.0426719e-10,0.33333356,1.1103105,1,1,0.12,0.12,0.5,0
