"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.2421,1,0.453,3.5,0.453,0
7.2681,1,0.456,3.5,0.456,0
7.2941,1,0.459,3.5,0.459,0
7.3202,1,0.462,3.5,0.462,0
7.3462,1,0.465,3.5,0.465,0
7.3724,1,0.468,3.5,0.468,0
7.3985,1,0.471,3.5,0.471,0
7.4248,1,0.474,3.5,0.474,0
7.451,1,0.477,3.5,0.477,0
7.4773,1,0.48,3.5,0.48,0
7.5037,1,0.483,3.5,0.483,0
7.5301,1,0.486,3.5,0.486,0
nan,0,0.489,3.5,0.489,0
nan,0,0.492,3.5,0.492,0
7.6111,1,0.495,3.5,0.495,0
7.6376,1,0.498,3.5,0.498,0
7.6641,1,0.501,3.5,0.501,0
7.6905,1,0.504,3.5,0.504,0
7.7169,1,0.507,3.5,0.507,0
7.7433,1,0.51,3.5,0.51,0
7.7696,1,0.513,3.5,0.513,0
7.7958,1,0.516,3.5,0.516,0
7.8221,1,0.519,3.5,0.519,0
7.8483,1,0.522,3.5,0.522,0
7.8744,1,0.525,3.5,0.525,0
7.9005,1,0.528,3.5,0.528,0
7.9266,1,0.531,3.5,0.531,0
7.9526,1,0.534,3.5,0.534,0
7.9786,1,0.537,3.5,0.537,0
8.0045,1,0.54,3.5,0.54,0
8.0304,1,0.543,3.5,0.543,0
8.0562,1,0.546,3.5,0.546,0
8.082,1,0.549,3.5,0.549,0
8.1077,1,0.552,3.5,0.552,0
8.1334,1,0.555,3.5,0.555,0
8.1591,1,0.558,3.5,0.558,0
8.1847,1,0.561,3.5,0.561,0
8.2102,1,0.564,3.5,0.564,0
8.2357,1,0.567,3.5,0.567,0
8.2611,1,0.57,3.5,0.57,0
8.2865,1,0.573,3.5,0.573,0
8.2996,1,0.576,3.5,0.576,0
8.3162,1,0.579,3.5,0.579,0
8.3328,1,0.582,3.5,0.582,0
8.3494,1,0.585,3.5,0.585,0
8.3661,1,0.588,3.5,0.588,0
8.3827,1,0.591,3.5,0.591,0
8.3994,1,0.594,3.5,0.594,0
8.4161,1,0.597,3.5,0.597,0
8.4328,1,0.6,3.5,0.6,0
8.4495,1,0.603,3.5,0.603,0
8.4663,1,0.606,3.5,0.606,0
8.483,1,0.609,3.5,0.609,0
8.4998,1,0.612,3.5,0.612,0
8.5166,1,0.615,3.5,0.615,0
8.5334,1,0.618,3.5,0.618,0
8.5502,1,0.621,3.5,0.621,0
8.567,1,0.624,3.5,0.624,0
8.5839,1,0.627,3.5,0.627,0
8.6007,1,0.63,3.5,0.63,0
8.6176,1,0.633,3.5,0.633,0
8.6345,1,0.636,3.5,0.636,0
8.6514,1,0.639,3.5,0.639,0
8.6683,1,0.642,3.5,0.642,0
8.6853,1,0.645,3.5,0.645,0
8.7022,1,0.648,3.5,0.648,0
8.7192,1,0.651,3.5,0.651,0
8.7361,1,0.654,3.5,0.654,0
8.7531,1,0.657,3.5,0.657,0
8.7701,1,0.66,3.5,0.66,0
8.7871,1,0.663,3.5,0.663,0
8.8041,1,0.666,3.5,0.666,0
8.8212,1,0.669,3.5,0.669,0
8.8382,1,0.672,3.5,0.672,0
8.8553,1,0.675,3.5,0.675,0
8.8723,1,0.678,3.5,0.678,0
8.8894,1,0.681,3.5,0.681,0
8.9065,1,0.684,3.5,0.684,0
8.9236,1,0.687,3.5,0.687,0
8.9407,1,0.69,3.5,0.69,0
8.9578,1,0.693,3.5,0.693,0
8.9749,1,0.696,3.5,0.696,0
8.9921,1,0.699,3.5,0.699,0
9.0092,1,0.702,3.5,0.702,0
9.0264,1,0.705,3.5,0.705,0
9.0435,1,0.708,3.5,0.708,0
9.0607,1,0.711,3.5,0.711,0
9.0779,1,0.714,3.5,0.714,0
9.0951,1,0.717,3.5,0.717,0
9.1123,1,0.72,3.5,0.72,0
9.1295,1,0.723,3.5,0.723,0
9.1467,1,0.726,3.5,0.726,0
9.1639,1,0.729,3.5,0.729,0
9.1812,1,0.732,3.5,0.732,0
9.2057,1,0.735,3.5,0.735,0
9.2189,1,0.738,3.5,0.738,0
9.2321,1,0.741,3.5,0.741,0
9.2454,1,0.744,3.5,0.744,0
9.2586,1,0.747,3.5,0.747,0
9.2719,1,0.75,3.5,0.75,0
9.2851,1,0.753,3.5,0.753,0
9.2984,1,0.756,3.5,0.756,0
9.3117,1,0.759,3.5,0.759,0
9.325,1,0.762,3.5,0.762,0
9.3383,1,0.765,3.5,0.765,0
9.3516,1,0.768,3.5,0.768,0
9.3649,1,0.771,3.5,0.771,0
9.401,1,0.774,3.5,0.774,0
9.4141,1,0.777,3.5,0.777,0
9.4272,1,0.78,3.5,0.78,0
9.4403,1,0.783,3.5,0.783,0
9.4534,1,0.786,3.5,0.786,0
9.4665,1,0.789,3.5,0.789,0
9.4797,1,0.792,3.5,0.792,0
9.4928,1,0.795,3.5,0.795,0
9.5059,1,0.798,3.5,0.798,0
9.519,1,0.801,3.5,0.801,0
9.5322,1,0.804,3.5,0.804,0
9.5453,1,0.807,3.5,0.807,0
9.5584,1,0.81,3.5,0.81,0
