"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.33333778,-2.4271973e-06,-2.4271973e-06,0.33332642,9.6813526,1,1,0.91799998,3.5,0.91799998,0
0.33333773,-2.4661024e-06,-2.4661024e-06,0.33332636,9.6925789,1,1,0.921,3.5,0.921,0
0.33333768,-2.5074511e-06,-2.5074511e-06,0.33332629,9.703788,1,1,0.92400002,3.5,0.92400002,0
0.33333763,-2.5512668e-06,-2.5512668e-06,0.33332623,9.7149794,1,1,0.92699999,3.5,0.92699999,0
0.33333759,-2.5975759e-06,-2.5975759e-06,0.33332616,9.7261536,1,1,0.93000001,3.5,0.93000001,0
0.33333755,-2.6464027e-06,-2.6464027e-06,0.33332609,9.73731,1,1,0.93300003,3.5,0.93300003,0
0.33333751,-2.6977715e-06,-2.6977715e-06,0.33332602,9.7484482,1,1,0.93599999,3.5,0.93599999,0
0.33333747,-2.7517102e-06,-2.7517102e-06,0.33332595,9.7595686,1,1,0.93900001,3.5,0.93900001,0
0.33333744,-2.808243e-06,-2.808243e-06,0.33332587,9.7706705,1,1,0.94199997,3.5,0.94199997,0
0.3333374,-2.8673988e-06,-2.8673988e-06,0.33332579,9.7817541,1,1,0.94499999,3.5,0.94499999,0
0.33333737,-2.9292034e-06,-2.9292034e-06,0.33332571,9.7928191,1,1,0.94800001,3.5,0.94800001,0
0.33333735,-2.993683e-06,-2.993683e-06,0.33332562,9.803865,1,1,0.95099998,3.5,0.95099998,0
0.33333732,-3.0608682e-06,-3.0608682e-06,0.33332553,9.814892,1,1,0.954,3.5,0.954,0
0.33333729,-3.130786e-06,-3.130786e-06,0.33332544,9.8258998,1,1,0.95700002,3.5,0.95700002,0
0.33333727,-3.2034637e-06,-3.2034637e-06,0.33332535,9.836888,1,1,0.95999998,3.5,0.95999998,0
0.33333725,-3.2789334e-06,-3.2789334e-06,0.33332525,9.8478567,1,1,0.963,3.5,0.963,0
0.33333723,-3.3572235e-06,-3.3572235e-06,0.33332515,9.8588055,1,1,0.96600002,3.5,0.96600002,0
0.33333722,-3.4383625e-06,-3.4383625e-06,0.33332505,9.869734,1,1,0.96899998,3.5,0.96899998,0
0.3333372,-3.5223843e-06,-3.5223843e-06,0.33332494,9.8806425,1,1,0.972,3.5,0.972,0
0.33333719,-3.6093184e-06,-3.6093184e-06,0.33332483,9.8915304,1,1,0.97500002,3.5,0.97500002,0
0.33333718,-3.6991949e-06,-3.6991949e-06,0.33332472,9.9023974,1,1,0.97799999,3.5,0.97799999,0
0.33333718,-3.7920494e-06,-3.7920494e-06,0.33332461,9.9132436,1,1,0.98100001,3.5,0.98100001,0
0.33333717,-3.8879129e-06,-3.8879129e-06,0.33332449,9.9240686,1,1,0.98400003,3.5,0.98400003,0
0.33333717,-3.9868168e-06,-3.9868168e-06,0.33332437,9.934872,1,1,0.98699999,3.5,0.98699999,0
0.33333717,-4.0887988e-06,-4.0887988e-06,0.33332425,9.9456539,1,1,0.99000001,3.5,0.99000001,0
0.33333717,-4.1938892e-06,-4.1938892e-06,0.33332412,9.9564137,1,1,0.99299997,3.5,0.99299997,0
0.33333718,-4.3021273e-06,-4.3021273e-06,0.33332399,9.9671516,1,1,0.99599999,3.5,0.99599999,0
0.33333719,-4.4135465e-06,-4.4135465e-06,0.33332385,9.977867,1,1,0.99900001,3.5,0.99900001,0
0.3333372,-4.5281809e-06,-4.5281809e-06,0.33332372,9.9885596,1,1,1.002,3.5,1.002,0
0.33333721,-4.6460717e-06,-4.6460717e-06,0.33332358,9.9992294,1,1,1.005,3.5,1.005,0
0.33333723,-4.7672542e-06,-4.7672542e-06,0.33332343,10.009876,1,1,1.008,3.5,1.008,0
0.33333725,-4.8917665e-06,-4.8917665e-06,0.33332328,10.020499,1,1,1.011,3.5,1.011,0
0.33333727,-5.0196475e-06,-5.0196475e-06,0.33332313,10.031099,1,1,1.0140001,3.5,1.0140001,0
0.33333729,-5.1509313e-06,-5.1509313e-06,0.33332298,10.041674,1,1,1.017,3.5,1.017,0
0.33333732,-5.2856686e-06,-5.2856686e-06,0.33332282,10.052225,1,1,1.02,3.5,1.02,0
0.33333735,-5.4238951e-06,-5.4238951e-06,0.33332266,10.062752,1,1,1.023,3.5,1.023,0
0.33333738,-5.5656524e-06,-5.5656524e-06,0.33332249,10.073253,1,1,1.026,3.5,1.026,0
0.33333741,-5.7109831e-06,-5.7109831e-06,0.33332233,10.08373,1,1,1.029,3.5,1.029,0
0.33333745,-5.8599242e-06,-5.8599242e-06,0.33332215,10.09418,1,1,1.0319999,3.5,1.0319999,0
0.33333749,-6.0125317e-06,-6.0125317e-06,0.33332198,10.104606,1,1,1.035,3.5,1.035,0
0.33333754,-6.1688444e-06,-6.1688444e-06,0.3333218,10.115005,1,1,1.038,3.5,1.038,0
0.33333758,-6.328908e-06,-6.328908e-06,0.33332161,10.125378,1,1,1.041,3.5,1.041,0
0.3333317,7.4877745e-06,7.4877745e-06,0.33333904,10.060958,1,1,1.044,3.5,1.044,0
0.3333317,7.7809196e-06,7.7809196e-06,0.33333917,10.066764,1,1,1.0470001,3.5,1.0470001,0
0.3333317,8.0752613e-06,8.0752613e-06,0.33333929,10.072604,1,1,1.05,3.5,1.05,0
0.3333317,8.3708457e-06,8.3708457e-06,0.33333941,10.078479,1,1,1.053,3.5,1.053,0
0.3333317,8.6676846e-06,8.6676846e-06,0.33333953,10.084389,1,1,1.056,3.5,1.056,0
0.3333317,8.9658022e-06,8.9658022e-06,0.33333965,10.090335,1,1,1.059,3.5,1.059,0
0.3333317,9.2652237e-06,9.2652237e-06,0.33333976,10.096318,1,1,1.062,3.5,1.062,0
