"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00072599,1,0,0,0.5,0
0.010997,1,0.001,0.001,0.5,0
0.021268,1,0.002,0.002,0.5,0
0.031539,1,0.003,0.003,0.5,0
0.041809,1,0.004,0.004,0.5,0
0.05208,1,0.005,0.005,0.5,0
0.062351,1,0.006,0.006,0.5,0
0.072622,1,0.007,0.007,0.5,0
0.082893,1,0.008,0.008,0.5,0
0.093164,1,0.009,0.009,0.5,0
0.10343,1,0.01,0.01,0.5,0
0.11371,1,0.011,0.011,0.5,0
0.12398,1,0.012,0.012,0.5,0
0.13425,1,0.013,0.013,0.5,0
0.14452,1,0.014,0.014,0.5,0
0.15479,1,0.015,0.015,0.5,0
0.16506,1,0.016,0.016,0.5,0
0.17533,1,0.017,0.017,0.5,0
0.1856,1,0.018,0.018,0.5,0
0.19587,1,0.019,0.019,0.5,0
0.20614,1,0.02,0.02,0.5,0
0.21641,1,0.021,0.021,0.5,0
0.22668,1,0.022,0.022,0.5,0
0.23696,1,0.023,0.023,0.5,0
0.24723,1,0.024,0.024,0.5,0
0.2575,1,0.025,0.025,0.5,0
0.26777,1,0.026,0.026,0.5,0
0.27804,1,0.027,0.027,0.5,0
0.28831,1,0.028,0.028,0.5,0
0.29858,1,0.029,0.029,0.5,0
0.30885,1,0.03,0.03,0.5,0
0.31912,1,0.031,0.031,0.5,0
0.32939,1,0.032,0.032,0.5,0
0.33966,1,0.033,0.033,0.5,0
0.34993,1,0.034,0.034,0.5,0
0.36021,1,0.035,0.035,0.5,0
0.37048,1,0.036,0.036,0.5,0
0.38075,1,0.037,0.037,0.5,0
0.39102,1,0.038,0.038,0.5,0
0.40129,1,0.039,0.039,0.5,0
0.41156,1,0.04,0.04,0.5,0
0.42183,1,0.041,0.041,0.5,0
0.4321,1,0.042,0.042,0.5,0
0.44237,1,0.043,0.043,0.5,0
0.45264,1,0.044,0.044,0.5,0
0.46291,1,0.045,0.045,0.5,0
0.47319,1,0.046,0.046,0.5,0
0.48346,1,0.047,0.047,0.5,0
0.49373,1,0.048,0.048,0.5,0
0.504,1,0.049,0.049,0.5,0
0.51427,1,0.05,0.05,0.5,0
0.52454,1,0.051,0.051,0.5,0
0.53481,1,0.052,0.052,0.5,0
0.54508,1,0.053,0.053,0.5,0
0.55535,1,0.054,0.054,0.5,0
0.56562,1,0.055,0.055,0.5,0
0.57589,1,0.056,0.056,0.5,0
0.58616,1,0.057,0.057,0.5,0
0.59644,1,0.058,0.058,0.5,0
0.60671,1,0.059,0.059,0.5,0
0.61698,1,0.06,0.06,0.5,0
0.62725,1,0.061,0.061,0.5,0
0.63752,1,0.062,0.062,0.5,0
0.6471,1,0.063,0.063,0.5,0
0.65533,1,0.064,0.064,0.5,0
0.66357,1,0.065,0.065,0.5,0
0.6718,1,0.066,0.066,0.5,0
0.68003,1,0.067,0.067,0.5,0
0.68826,1,0.068,0.068,0.5,0
0.69649,1,0.069,0.069,0.5,0
0.70473,1,0.07,0.07,0.5,0
0.71296,1,0.071,0.071,0.5,0
0.72119,1,0.072,0.072,0.5,0
0.72942,1,0.073,0.073,0.5,0
0.73765,1,0.074,0.074,0.5,0
0.74589,1,0.075,0.075,0.5,0
0.75412,1,0.076,0.076,0.5,0
0.76235,1,0.077,0.077,0.5,0
0.77058,1,0.078,0.078,0.5,0
0.77882,1,0.079,0.079,0.5,0
0.78705,1,0.08,0.08,0.5,0
0.79528,1,0.081,0.081,0.5,0
0.80351,1,0.082,0.082,0.5,0
0.81174,1,0.083,0.083,0.5,0
0.81998,1,0.084,0.084,0.5,0
0.82821,1,0.085,0.085,0.5,0
0.83644,1,0.086,0.086,0.5,0
0.84467,1,0.087,0.087,0.5,0
0.8529,1,0.088,0.088,0.5,0
0.86114,1,0.089,0.089,0.5,0
0.86937,1,0.09,0.09,0.5,0
0.8776,1,0.091,0.091,0.5,0
0.88583,1,0.092,0.092,0.5,0
0.89407,1,0.093,0.093,0.5,0
0.9023,1,0.094,0.094,0.5,0
0.91053,1,0.095,0.095,0.5,0
0.91876,1,0.096,0.096,0.5,0
0.92699,1,0.097,0.097,0.5,0
0.93523,1,0.098,0.098,0.5,0
0.94346,1,0.099,0.099,0.5,0
0.95169,1,0.1,0.1,0.5,0
0.95992,1,0.101,0.101,0.5,0
0.96815,1,0.102,0.102,0.5,0
0.97639,1,0.103,0.103,0.5,0
0.98462,1,0.104,0.104,0.5,0
0.99285,1,0.105,0.105,0.5,0
1.0011,1,0.106,0.106,0.5,0
1.0093,1,0.107,0.107,0.5,0
1.0175,1,0.108,0.108,0.5,0
1.0258,1,0.109,0.109,0.5,0
1.034,1,0.11,0.11,0.5,0
1.0422,1,0.111,0.111,0.5,0
1.0505,1,0.112,0.112,0.5,0
1.0587,1,0.113,0.113,0.5,0
1.0669,1,0.114,0.114,0.5,0
1.0752,1,0.115,0.115,0.5,0
1.0834,1,0.116,0.116,0.5,0
1.0916,1,0.117,0.117,0.5,0
1.0999,1,0.118,0.118,0.5,0
