"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.8195,1,2.688,3.5,2.688,0
5.7858,1,2.691,3.5,2.691,0
5.7521,1,2.694,3.5,2.694,0
5.7185,1,2.697,3.5,2.697,0
5.6848,1,2.7,3.5,2.7,0
5.6511,1,2.703,3.5,2.703,0
5.6174,1,2.706,3.5,2.706,0
5.5838,1,2.709,3.5,2.709,0
5.5501,1,2.712,3.5,2.712,0
5.5164,1,2.715,3.5,2.715,0
5.4828,1,2.718,3.5,2.718,0
5.4491,1,2.721,3.5,2.721,0
5.4155,1,2.724,3.5,2.724,0
5.3818,1,2.727,3.5,2.727,0
5.3482,1,2.73,3.5,2.73,0
5.3146,1,2.733,3.5,2.733,0
5.2809,1,2.736,3.5,2.736,0
5.2473,1,2.739,3.5,2.739,0
5.2137,1,2.742,3.5,2.742,0
5.1801,1,2.745,3.5,2.745,0
5.1465,1,2.748,3.5,2.748,0
5.1129,1,2.751,3.5,2.751,0
5.0793,1,2.754,3.5,2.754,0
5.0457,1,2.757,3.5,2.757,0
5.0121,1,2.76,3.5,2.76,0
4.9785,1,2.763,3.5,2.763,0
4.9449,1,2.766,3.5,2.766,0
4.9113,1,2.769,3.5,2.769,0
4.8778,1,2.772,3.5,2.772,0
4.8442,1,2.775,3.5,2.775,0
4.8106,1,2.778,3.5,2.778,0
4.7771,1,2.781,3.5,2.781,0
4.7435,1,2.784,3.5,2.784,0
4.71,1,2.787,3.5,2.787,0
4.6764,1,2.79,3.5,2.79,0
4.6429,1,2.793,3.5,2.793,0
4.6007,1,2.796,3.5,2.796,0
4.5499,1,2.799,3.5,2.799,0
4.4992,1,2.802,3.5,2.802,0
4.4484,1,2.805,3.5,2.805,0
4.3976,1,2.808,3.5,2.808,0
4.3468,1,2.811,3.5,2.811,0
4.2961,1,2.814,3.5,2.814,0
4.2453,1,2.817,3.5,2.817,0
4.1945,1,2.82,3.5,2.82,0
4.1438,1,2.823,3.5,2.823,0
4.093,1,2.826,3.5,2.826,0
4.0423,1,2.829,3.5,2.829,0
3.9915,1,2.832,3.5,2.832,0
3.9407,1,2.835,3.5,2.835,0
3.89,1,2.838,3.5,2.838,0
3.8392,1,2.841,3.5,2.841,0
3.7885,1,2.844,3.5,2.844,0
3.7377,1,2.847,3.5,2.847,0
3.687,1,2.85,3.5,2.85,0
3.6362,1,2.853,3.5,2.853,0
3.5855,1,2.856,3.5,2.856,0
3.5347,1,2.859,3.5,2.859,0
3.484,1,2.862,3.5,2.862,0
3.4332,1,2.865,3.5,2.865,0
3.3825,1,2.868,3.5,2.868,0
3.3317,1,2.871,3.5,2.871,0
3.281,1,2.874,3.5,2.874,0
3.2302,1,2.877,3.5,2.877,0
3.1795,1,2.88,3.5,2.88,0
3.1288,1,2.883,3.5,2.883,0
3.078,1,2.886,3.5,2.886,0
3.0273,1,2.889,3.5,2.889,0
2.9766,1,2.892,3.5,2.892,0
2.9258,1,2.895,3.5,2.895,0
2.8751,1,2.898,3.5,2.898,0
2.8244,1,2.901,3.5,2.901,0
2.7736,1,2.904,3.5,2.904,0
2.7229,1,2.907,3.5,2.907,0
2.6722,1,2.91,3.5,2.91,0
2.6214,1,2.913,3.5,2.913,0
2.5707,1,2.916,3.5,2.916,0
2.52,1,2.919,3.5,2.919,0
2.4693,1,2.922,3.5,2.922,0
2.4186,1,2.925,3.5,2.925,0
2.3678,1,2.928,3.5,2.928,0
2.3171,1,2.931,3.5,2.931,0
2.2664,1,2.934,3.5,2.934,0
2.2157,1,2.937,3.5,2.937,0
2.165,1,2.94,3.5,2.94,0
2.1143,1,2.943,3.5,2.943,0
2.0636,1,2.946,3.5,2.946,0
2.0129,1,2.949,3.5,2.949,0
1.9622,1,2.952,3.5,2.952,0
1.9114,1,2.955,3.5,2.955,0
1.8607,1,2.958,3.5,2.958,0
1.81,1,2.961,3.5,2.961,0
1.7593,1,2.964,3.5,2.964,0
1.7086,1,2.967,3.5,2.967,0
1.6579,1,2.97,3.5,2.97,0
1.6072,1,2.973,3.5,2.973,0
1.5565,1,2.976,3.5,2.976,0
1.5058,1,2.979,3.5,2.979,0
1.4551,1,2.982,3.5,2.982,0
1.4045,1,2.985,3.5,2.985,0
1.3538,1,2.988,3.5,2.988,0
1.3031,1,2.991,3.5,2.991,0
1.2524,1,2.994,3.5,2.994,0
1.2017,1,2.997,3.5,2.997,0
1.151,1,3,3.5,3,0
