"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.6389,1,0.453,3.5,0.453,0
6.6676,1,0.456,3.5,0.456,0
6.6964,1,0.459,3.5,0.459,0
6.7252,1,0.462,3.5,0.462,0
6.7541,1,0.465,3.5,0.465,0
6.7829,1,0.468,3.5,0.468,0
6.8119,1,0.471,3.5,0.471,0
6.8409,1,0.474,3.5,0.474,0
6.8699,1,0.477,3.5,0.477,0
6.8989,1,0.48,3.5,0.48,0
6.9281,1,0.483,3.5,0.483,0
6.9572,1,0.486,3.5,0.486,0
nan,0,0.489,3.5,0.489,0
nan,0,0.492,3.5,0.492,0
7.0543,1,0.495,3.5,0.495,0
7.084,1,0.498,3.5,0.498,0
7.1135,1,0.501,3.5,0.501,0
7.1431,1,0.504,3.5,0.504,0
7.1726,1,0.507,3.5,0.507,0
7.2021,1,0.51,3.5,0.51,0
7.2315,1,0.513,3.5,0.513,0
7.2608,1,0.516,3.5,0.516,0
7.2901,1,0.519,3.5,0.519,0
7.3194,1,0.522,3.5,0.522,0
7.3486,1,0.525,3.5,0.525,0
7.3778,1,0.528,3.5,0.528,0
7.4069,1,0.531,3.5,0.531,0
7.4359,1,0.534,3.5,0.534,0
7.4649,1,0.537,3.5,0.537,0
7.4939,1,0.54,3.5,0.54,0
7.5227,1,0.543,3.5,0.543,0
7.5516,1,0.546,3.5,0.546,0
7.5803,1,0.549,3.5,0.549,0
7.6091,1,0.552,3.5,0.552,0
7.6377,1,0.555,3.5,0.555,0
7.6663,1,0.558,3.5,0.558,0
7.6948,1,0.561,3.5,0.561,0
7.7233,1,0.564,3.5,0.564,0
7.7517,1,0.567,3.5,0.567,0
7.78,1,0.57,3.5,0.57,0
7.8083,1,0.573,3.5,0.573,0
7.8243,1,0.576,3.5,0.576,0
7.8424,1,0.579,3.5,0.579,0
7.8606,1,0.582,3.5,0.582,0
7.8788,1,0.585,3.5,0.585,0
7.8971,1,0.588,3.5,0.588,0
7.9153,1,0.591,3.5,0.591,0
7.9336,1,0.594,3.5,0.594,0
7.9519,1,0.597,3.5,0.597,0
7.9702,1,0.6,3.5,0.6,0
7.9886,1,0.603,3.5,0.603,0
8.0069,1,0.606,3.5,0.606,0
8.0253,1,0.609,3.5,0.609,0
8.0438,1,0.612,3.5,0.612,0
8.0622,1,0.615,3.5,0.615,0
8.0807,1,0.618,3.5,0.618,0
8.0991,1,0.621,3.5,0.621,0
8.1177,1,0.624,3.5,0.624,0
8.1362,1,0.627,3.5,0.627,0
8.1547,1,0.63,3.5,0.63,0
8.1733,1,0.633,3.5,0.633,0
8.1919,1,0.636,3.5,0.636,0
8.2105,1,0.639,3.5,0.639,0
8.2291,1,0.642,3.5,0.642,0
8.2478,1,0.645,3.5,0.645,0
8.2664,1,0.648,3.5,0.648,0
8.2851,1,0.651,3.5,0.651,0
8.3038,1,0.654,3.5,0.654,0
8.3225,1,0.657,3.5,0.657,0
8.3413,1,0.66,3.5,0.66,0
8.36,1,0.663,3.5,0.663,0
8.3788,1,0.666,3.5,0.666,0
8.3976,1,0.669,3.5,0.669,0
8.4164,1,0.672,3.5,0.672,0
8.4352,1,0.675,3.5,0.675,0
8.4541,1,0.678,3.5,0.678,0
8.4729,1,0.681,3.5,0.681,0
8.4918,1,0.684,3.5,0.684,0
8.5107,1,0.687,3.5,0.687,0
8.5296,1,0.69,3.5,0.69,0
8.5485,1,0.693,3.5,0.693,0
8.5674,1,0.696,3.5,0.696,0
8.5864,1,0.699,3.5,0.699,0
8.6053,1,0.702,3.5,0.702,0
8.6243,1,0.705,3.5,0.705,0
8.6433,1,0.708,3.5,0.708,0
8.6623,1,0.711,3.5,0.711,0
8.6813,1,0.714,3.5,0.714,0
8.7003,1,0.717,3.5,0.717,0
8.7193,1,0.72,3.5,0.72,0
8.7384,1,0.723,3.5,0.723,0
8.7574,1,0.726,3.5,0.726,0
