"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10.445,1,1.077,3.5,1.077,0
10.448,1,1.08,3.5,1.08,0
10.452,1,1.083,3.5,1.083,0
10.455,1,1.086,3.5,1.086,0
10.459,1,1.089,3.5,1.089,0
10.462,1,1.092,3.5,1.092,0
10.466,1,1.095,3.5,1.095,0
10.47,1,1.098,3.5,1.098,0
10.473,1,1.101,3.5,1.101,0
10.477,1,1.104,3.5,1.104,0
10.481,1,1.107,3.5,1.107,0
10.484,1,1.11,3.5,1.11,0
10.488,1,1.113,3.5,1.113,0
10.492,1,1.116,3.5,1.116,0
10.495,1,1.119,3.5,1.119,0
10.499,1,1.122,3.5,1.122,0
10.503,1,1.125,3.5,1.125,0
10.506,1,1.128,3.5,1.128,0
10.51,1,1.131,3.5,1.131,0
10.514,1,1.134,3.5,1.134,0
10.517,1,1.137,3.5,1.137,0
10.521,1,1.14,3.5,1.14,0
10.525,1,1.143,3.5,1.143,0
10.529,1,1.146,3.5,1.146,0
10.532,1,1.149,3.5,1.149,0
10.536,1,1.152,3.5,1.152,0
10.54,1,1.155,3.5,1.155,0
nan,0,1.158,3.5,1.158,0
nan,0,1.161,3.5,1.161,0
nan,0,1.164,3.5,1.164,0
nan,0,1.167,3.5,1.167,0
nan,0,1.17,3.5,1.17,0
nan,0,1.173,3.5,1.173,0
nan,0,1.176,3.5,1.176,0
nan,0,1.179,3.5,1.179,0
nan,0,1.182,3.5,1.182,0
nan,0,1.185,3.5,1.185,0
nan,0,1.188,3.5,1.188,0
nan,0,1.191,3.5,1.191,0
nan,0,1.194,3.5,1.194,0
nan,0,1.197,3.5,1.197,0
nan,0,1.2,3.5,1.2,0
nan,0,1.203,3.5,1.203,0
nan,0,1.206,3.5,1.206,0
nan,0,1.209,3.5,1.209,0
nan,0,1.212,3.5,1.212,0
nan,0,1.215,3.5,1.215,0
nan,0,1.218,3.5,1.218,0
nan,0,1.221,3.5,1.221,0
nan,0,1.224,3.5,1.224,0
nan,0,1.227,3.5,1.227,0
nan,0,1.23,3.5,1.23,0
nan,0,1.233,3.5,1.233,0
nan,0,1.236,3.5,1.236,0
nan,0,1.239,3.5,1.239,0
nan,0,1.242,3.5,1.242,0
nan,0,1.245,3.5,1.245,0
nan,0,1.248,3.5,1.248,0
10.795,1,1.251,3.5,1.251,0
10.795,1,1.254,3.5,1.254,0
10.796,1,1.257,3.5,1.257,0
10.796,1,1.26,3.5,1.26,0
10.796,1,1.263,3.5,1.263,0
10.812,1,1.266,3.5,1.266,0
10.812,1,1.269,3.5,1.269,0
10.813,1,1.272,3.5,1.272,0
10.813,1,1.275,3.5,1.275,0
10.813,1,1.278,3.5,1.278,0
10.814,1,1.281,3.5,1.281,0
10.814,1,1.284,3.5,1.284,0
10.815,1,1.287,3.5,1.287,0
10.815,1,1.29,3.5,1.29,0
10.816,1,1.293,3.5,1.293,0
10.816,1,1.296,3.5,1.296,0
10.817,1,1.299,3.5,1.299,0
10.817,1,1.302,3.5,1.302,0
10.818,1,1.305,3.5,1.305,0
10.818,1,1.308,3.5,1.308,0
10.819,1,1.311,3.5,1.311,0
10.819,1,1.314,3.5,1.314,0
10.82,1,1.317,3.5,1.317,0
10.82,1,1.32,3.5,1.32,0
10.821,1,1.323,3.5,1.323,0
10.821,1,1.326,3.5,1.326,0
10.822,1,1.329,3.5,1.329,0
10.822,1,1.332,3.5,1.332,0
10.823,1,1.335,3.5,1.335,0
10.823,1,1.338,3.5,1.338,0
10.824,1,1.341,3.5,1.341,0
10.824,1,1.344,3.5,1.344,0
10.825,1,1.347,3.5,1.347,0
10.825,1,1.35,3.5,1.35,0
10.826,1,1.353,3.5,1.353,0
10.826,1,1.356,3.5,1.356,0
10.827,1,1.359,3.5,1.359,0
10.827,1,1.362,3.5,1.362,0
10.828,1,1.365,3.5,1.365,0
10.828,1,1.368,3.5,1.368,0
10.829,1,1.371,3.5,1.371,0
10.829,1,1.374,3.5,1.374,0
10.83,1,1.377,3.5,1.377,0
10.83,1,1.38,3.5,1.38,0
10.831,1,1.383,3.5,1.383,0
10.831,1,1.386,3.5,1.386,0
10.832,1,1.389,3.5,1.389,0
10.832,1,1.392,3.5,1.392,0
10.833,1,1.395,3.5,1.395,0
10.833,1,1.398,3.5,1.398,0
10.834,1,1.401,3.5,1.401,0
10.835,1,1.404,3.5,1.404,0
10.835,1,1.407,3.5,1.407,0
10.836,1,1.41,3.5,1.41,0
10.836,1,1.413,3.5,1.413,0
10.837,1,1.416,3.5,1.416,0
10.837,1,1.419,3.5,1.419,0
10.838,1,1.422,3.5,1.422,0
10.839,1,1.425,3.5,1.425,0
10.839,1,1.428,3.5,1.428,0
10.84,1,1.431,3.5,1.431,0
nan,0,1.434,3.5,1.434,0
nan,0,1.437,3.5,1.437,0
nan,0,1.44,3.5,1.44,0
nan,0,1.443,3.5,1.443,0
nan,0,1.446,3.5,1.446,0
nan,0,1.449,3.5,1.449,0
10.834,1,1.452,3.5,1.452,0
10.836,1,1.455,3.5,1.455,0
10.838,1,1.458,3.5,1.458,0
10.839,1,1.461,3.5,1.461,0
10.84,1,1.464,3.5,1.464,0
10.841,1,1.467,3.5,1.467,0
10.842,1,1.47,3.5,1.47,0
10.843,1,1.473,3.5,1.473,0
10.843,1,1.476,3.5,1.476,0
10.844,1,1.479,3.5,1.479,0
